2017-08-22 15:01:55,661 INFO: android_total=88, ios_total=12, android_error=37, ios_error=6
2017-08-24 21:07:30,030 INFO: android_total=78, ios_total=22, android_error=37, ios_error=8
2017-08-24 21:07:30,839 INFO: android_total=75, ios_total=25, android_error=37, ios_error=10
2017-08-24 21:07:31,279 INFO: android_total=80, ios_total=20, android_error=37, ios_error=3
2017-08-24 21:07:31,688 INFO: android_total=79, ios_total=21, android_error=42, ios_error=3
2017-08-24 21:07:32,035 INFO: android_total=93, ios_total=7, android_error=27, ios_error=3
2017-08-24 21:07:32,464 INFO: android_total=85, ios_total=15, android_error=40, ios_error=4
2017-08-24 21:07:32,869 INFO: android_total=79, ios_total=21, android_error=43, ios_error=1
2017-08-24 21:07:33,166 INFO: android_total=41, ios_total=17, android_error=25, ios_error=4
2017-08-24 21:07:33,383 INFO: android_total=39, ios_total=3, android_error=14, ios_error=1
2017-08-24 21:07:34,337 INFO: android_total=82, ios_total=18, android_error=35, ios_error=8
2017-08-24 21:07:34,580 INFO: android_total=29, ios_total=6, android_error=13, ios_error=2
2017-08-24 21:07:34,758 INFO: android_total=23, ios_total=0, android_error=5, ios_error=0
2017-08-24 21:16:35,580 INFO: android_total=62, ios_total=38, android_error=31, ios_error=9
2017-08-24 21:16:35,989 INFO: android_total=82, ios_total=18, android_error=35, ios_error=4
2017-08-24 21:16:36,418 INFO: android_total=71, ios_total=29, android_error=36, ios_error=9
2017-08-24 21:16:36,780 INFO: android_total=91, ios_total=9, android_error=26, ios_error=2
2017-08-24 21:16:37,187 INFO: android_total=76, ios_total=24, android_error=37, ios_error=9
2017-08-24 21:16:37,632 INFO: android_total=77, ios_total=23, android_error=36, ios_error=3
2017-08-24 21:16:38,072 INFO: android_total=80, ios_total=20, android_error=38, ios_error=4
2017-08-24 21:16:38,505 INFO: android_total=83, ios_total=17, android_error=43, ios_error=3
2017-08-24 21:16:38,930 INFO: android_total=94, ios_total=6, android_error=35, ios_error=3
2017-08-24 21:16:39,242 INFO: android_total=72, ios_total=23, android_error=45, ios_error=2
2017-08-24 21:16:39,392 INFO: android_total=5, ios_total=0, android_error=2, ios_error=0
2017-08-24 21:16:40,357 INFO: android_total=77, ios_total=23, android_error=34, ios_error=9
2017-08-24 21:16:40,673 INFO: android_total=46, ios_total=12, android_error=20, ios_error=3
2017-08-24 21:16:40,955 INFO: android_total=37, ios_total=1, android_error=10, ios_error=0
2017-08-24 21:18:53,117 INFO: android_total=64, ios_total=36, android_error=32, ios_error=9
2017-08-24 21:18:53,596 INFO: android_total=83, ios_total=17, android_error=37, ios_error=4
2017-08-24 21:18:54,064 INFO: android_total=68, ios_total=32, android_error=33, ios_error=11
2017-08-24 21:18:54,411 INFO: android_total=91, ios_total=9, android_error=26, ios_error=2
2017-08-24 21:18:54,855 INFO: android_total=79, ios_total=21, android_error=37, ios_error=8
2017-08-24 21:18:55,287 INFO: android_total=78, ios_total=22, android_error=39, ios_error=2
2017-08-24 21:18:55,692 INFO: android_total=79, ios_total=21, android_error=38, ios_error=5
2017-08-24 21:18:56,118 INFO: android_total=82, ios_total=18, android_error=43, ios_error=2
2017-08-24 21:18:56,628 INFO: android_total=94, ios_total=6, android_error=36, ios_error=3
2017-08-24 21:18:56,950 INFO: android_total=68, ios_total=23, android_error=43, ios_error=4
2017-08-24 21:18:57,121 INFO: android_total=8, ios_total=1, android_error=3, ios_error=0
2017-08-24 21:18:58,103 INFO: android_total=79, ios_total=21, android_error=35, ios_error=8
2017-08-24 21:18:58,336 INFO: android_total=26, ios_total=6, android_error=12, ios_error=2
2017-08-24 21:18:58,540 INFO: android_total=30, ios_total=0, android_error=8, ios_error=0
2017-08-24 21:23:34,337 INFO: android_total=65, ios_total=35, android_error=33, ios_error=9
2017-08-24 21:23:34,748 INFO: android_total=83, ios_total=17, android_error=37, ios_error=4
2017-08-24 21:23:35,161 INFO: android_total=69, ios_total=31, android_error=34, ios_error=11
2017-08-24 21:23:35,526 INFO: android_total=91, ios_total=9, android_error=27, ios_error=2
2017-08-24 21:23:35,930 INFO: android_total=79, ios_total=21, android_error=36, ios_error=8
2017-08-24 21:23:36,359 INFO: android_total=78, ios_total=22, android_error=40, ios_error=2
2017-08-24 21:23:36,765 INFO: android_total=80, ios_total=20, android_error=37, ios_error=5
2017-08-24 21:23:38,129 INFO: android_total=81, ios_total=19, android_error=45, ios_error=2
2017-08-24 21:23:38,517 INFO: android_total=94, ios_total=6, android_error=35, ios_error=3
2017-08-24 21:23:38,844 INFO: android_total=66, ios_total=25, android_error=41, ios_error=4
2017-08-24 21:23:39,065 INFO: android_total=8, ios_total=1, android_error=3, ios_error=0
2017-08-24 21:23:40,035 INFO: android_total=80, ios_total=20, android_error=33, ios_error=8
2017-08-24 21:23:40,283 INFO: android_total=20, ios_total=4, android_error=11, ios_error=2
2017-08-24 21:23:40,485 INFO: android_total=29, ios_total=0, android_error=8, ios_error=0
2017-08-24 21:41:19,115 INFO: android_total=62, ios_total=38, android_error=31, ios_error=9
2017-08-24 21:41:19,543 INFO: android_total=82, ios_total=18, android_error=35, ios_error=4
2017-08-24 21:41:19,971 INFO: android_total=71, ios_total=29, android_error=36, ios_error=9
2017-08-24 21:41:20,373 INFO: android_total=91, ios_total=9, android_error=26, ios_error=2
2017-08-24 21:41:20,797 INFO: android_total=76, ios_total=24, android_error=37, ios_error=9
2017-08-24 21:41:21,255 INFO: android_total=77, ios_total=23, android_error=36, ios_error=3
2017-08-24 21:41:21,727 INFO: android_total=81, ios_total=19, android_error=38, ios_error=4
2017-08-24 21:41:22,175 INFO: android_total=82, ios_total=18, android_error=41, ios_error=3
2017-08-24 21:41:22,617 INFO: android_total=94, ios_total=6, android_error=35, ios_error=3
2017-08-24 21:41:22,954 INFO: android_total=74, ios_total=21, android_error=47, ios_error=1
2017-08-24 21:41:23,106 INFO: android_total=5, ios_total=0, android_error=3, ios_error=0
2017-08-24 21:41:24,073 INFO: android_total=75, ios_total=25, android_error=34, ios_error=10
2017-08-24 21:41:24,417 INFO: android_total=48, ios_total=12, android_error=21, ios_error=3
2017-08-24 21:41:24,678 INFO: android_total=37, ios_total=1, android_error=10, ios_error=0
2017-08-24 21:50:27,850 INFO: android_total=69, ios_total=31, android_error=46, ios_error=13
2017-08-24 21:50:28,314 INFO: android_total=85, ios_total=15, android_error=50, ios_error=7
2017-08-24 21:50:28,768 INFO: android_total=91, ios_total=9, android_error=54, ios_error=3
2017-08-24 21:50:29,235 INFO: android_total=91, ios_total=9, android_error=54, ios_error=3
2017-08-24 21:50:29,639 INFO: android_total=87, ios_total=13, android_error=39, ios_error=0
2017-08-24 21:50:30,092 INFO: android_total=84, ios_total=16, android_error=61, ios_error=5
2017-08-24 21:50:30,625 INFO: android_total=87, ios_total=13, android_error=53, ios_error=3
2017-08-24 21:50:31,132 INFO: android_total=86, ios_total=14, android_error=62, ios_error=11
2017-08-24 21:50:31,646 INFO: android_total=91, ios_total=9, android_error=64, ios_error=1
2017-08-24 21:50:31,843 INFO: android_total=10, ios_total=1, android_error=6, ios_error=0
2017-08-24 21:50:32,203 INFO: android_total=84, ios_total=5, android_error=34, ios_error=2
2017-08-24 21:50:33,317 INFO: android_total=82, ios_total=18, android_error=56, ios_error=6
2017-08-24 21:50:33,803 INFO: android_total=85, ios_total=15, android_error=57, ios_error=5
2017-08-24 21:50:34,253 INFO: android_total=89, ios_total=11, android_error=63, ios_error=4
2017-08-24 21:50:34,702 INFO: android_total=87, ios_total=13, android_error=61, ios_error=1
2017-08-24 21:50:35,136 INFO: android_total=85, ios_total=15, android_error=37, ios_error=7
2017-08-24 21:50:35,500 INFO: android_total=91, ios_total=9, android_error=60, ios_error=2
2017-08-24 21:50:35,926 INFO: android_total=84, ios_total=16, android_error=49, ios_error=3
2017-08-24 21:50:36,370 INFO: android_total=81, ios_total=19, android_error=51, ios_error=7
2017-08-24 21:50:36,785 INFO: android_total=83, ios_total=17, android_error=53, ios_error=12
2017-08-24 21:50:36,981 INFO: android_total=13, ios_total=3, android_error=8, ios_error=1
2017-08-24 21:50:37,475 INFO: android_total=78, ios_total=6, android_error=34, ios_error=1
2017-08-24 21:50:38,561 INFO: android_total=85, ios_total=15, android_error=58, ios_error=4
2017-08-24 21:50:38,995 INFO: android_total=84, ios_total=16, android_error=55, ios_error=6
2017-08-24 21:50:39,296 INFO: android_total=41, ios_total=10, android_error=26, ios_error=4
2017-08-24 21:50:39,583 INFO: android_total=49, ios_total=6, android_error=18, ios_error=1
2017-08-25 05:07:08,575 INFO: android_total=68, ios_total=32, android_error=31, ios_error=13
2017-08-25 05:07:08,967 INFO: android_total=50, ios_total=19, android_error=30, ios_error=6
2017-08-25 05:07:09,168 INFO: android_total=22, ios_total=4, android_error=2, ios_error=2
2017-08-25 05:07:22,272 INFO: android_total=85, ios_total=15, android_error=34, ios_error=6
2017-08-25 05:07:22,789 INFO: android_total=84, ios_total=16, android_error=43, ios_error=6
2017-08-25 05:07:23,173 INFO: android_total=61, ios_total=9, android_error=27, ios_error=2
2017-08-25 05:07:23,473 INFO: android_total=49, ios_total=5, android_error=11, ios_error=2
2017-08-25 05:28:53,122 INFO: android_total=63, ios_total=37, android_error=29, ios_error=9
2017-08-25 05:28:53,607 INFO: android_total=80, ios_total=20, android_error=37, ios_error=4
2017-08-25 05:28:54,551 INFO: android_total=78, ios_total=22, android_error=37, ios_error=8
2017-08-25 05:28:54,979 INFO: android_total=75, ios_total=25, android_error=37, ios_error=10
2017-08-25 05:28:55,411 INFO: android_total=79, ios_total=21, android_error=37, ios_error=4
2017-08-25 05:28:55,832 INFO: android_total=93, ios_total=7, android_error=26, ios_error=3
2017-08-25 05:28:56,248 INFO: android_total=79, ios_total=21, android_error=40, ios_error=4
2017-08-25 05:28:56,717 INFO: android_total=85, ios_total=15, android_error=39, ios_error=4
2017-08-25 05:28:58,664 INFO: android_total=80, ios_total=20, android_error=43, ios_error=1
2017-08-25 05:28:59,014 INFO: android_total=40, ios_total=15, android_error=22, ios_error=4
2017-08-25 05:28:59,258 INFO: android_total=42, ios_total=3, android_error=15, ios_error=1
2017-08-25 05:29:00,605 INFO: android_total=80, ios_total=20, android_error=36, ios_error=8
2017-08-25 05:29:00,887 INFO: android_total=39, ios_total=7, android_error=17, ios_error=2
2017-08-25 05:29:01,114 INFO: android_total=23, ios_total=0, android_error=5, ios_error=0
2017-08-25 06:13:49,949 INFO: android_total=67, ios_total=33, android_error=42, ios_error=12
2017-08-25 06:13:50,446 INFO: android_total=84, ios_total=16, android_error=51, ios_error=7
2017-08-25 06:13:50,898 INFO: android_total=90, ios_total=10, android_error=57, ios_error=4
2017-08-25 06:13:51,362 INFO: android_total=90, ios_total=10, android_error=54, ios_error=1
2017-08-25 06:13:51,786 INFO: android_total=86, ios_total=14, android_error=55, ios_error=6
2017-08-25 06:13:52,218 INFO: android_total=86, ios_total=14, android_error=54, ios_error=4
2017-08-25 06:13:52,656 INFO: android_total=90, ios_total=10, android_error=29, ios_error=1
2017-08-25 06:13:53,054 INFO: android_total=83, ios_total=17, android_error=53, ios_error=10
2017-08-25 06:13:53,498 INFO: android_total=92, ios_total=8, android_error=68, ios_error=3
2017-08-25 06:13:53,834 INFO: android_total=63, ios_total=7, android_error=40, ios_error=1
2017-08-25 06:13:54,020 INFO: android_total=30, ios_total=0, android_error=17, ios_error=0
2017-08-25 06:13:54,937 INFO: android_total=85, ios_total=15, android_error=57, ios_error=5
2017-08-25 06:13:55,331 INFO: android_total=83, ios_total=17, android_error=51, ios_error=5
2017-08-25 06:13:55,792 INFO: android_total=85, ios_total=15, android_error=61, ios_error=3
2017-08-25 06:13:56,251 INFO: android_total=90, ios_total=10, android_error=61, ios_error=2
2017-08-25 06:13:56,711 INFO: android_total=89, ios_total=11, android_error=61, ios_error=2
2017-08-25 06:13:57,161 INFO: android_total=87, ios_total=13, android_error=50, ios_error=2
2017-08-25 06:13:57,608 INFO: android_total=86, ios_total=14, android_error=54, ios_error=6
2017-08-25 06:13:58,049 INFO: android_total=88, ios_total=12, android_error=35, ios_error=7
2017-08-25 06:13:58,425 INFO: android_total=87, ios_total=13, android_error=53, ios_error=3
2017-08-25 06:13:58,818 INFO: android_total=64, ios_total=18, android_error=38, ios_error=12
2017-08-25 06:13:58,995 INFO: android_total=15, ios_total=3, android_error=7, ios_error=1
2017-08-25 06:13:59,995 INFO: android_total=84, ios_total=16, android_error=56, ios_error=4
2017-08-25 06:14:00,470 INFO: android_total=85, ios_total=15, android_error=54, ios_error=4
2017-08-25 06:14:00,827 INFO: android_total=70, ios_total=17, android_error=46, ios_error=8
2017-08-25 06:14:01,051 INFO: android_total=42, ios_total=4, android_error=13, ios_error=0
2017-08-25 06:14:12,878 INFO: android_total=77, ios_total=23, android_error=37, ios_error=13
2017-08-25 06:14:13,313 INFO: android_total=84, ios_total=16, android_error=46, ios_error=6
2017-08-25 06:14:13,766 INFO: android_total=84, ios_total=16, android_error=47, ios_error=4
2017-08-25 06:14:13,952 INFO: android_total=15, ios_total=2, android_error=6, ios_error=0
2017-08-25 06:14:14,190 INFO: android_total=42, ios_total=6, android_error=8, ios_error=3
2017-08-25 06:23:19,068 INFO: android_total=77, ios_total=23, android_error=34, ios_error=6
2017-08-25 06:23:19,431 INFO: android_total=71, ios_total=29, android_error=34, ios_error=12
2017-08-25 06:23:19,805 INFO: android_total=76, ios_total=24, android_error=36, ios_error=6
2017-08-25 06:23:20,249 INFO: android_total=83, ios_total=17, android_error=46, ios_error=6
2017-08-25 06:23:20,655 INFO: android_total=84, ios_total=16, android_error=30, ios_error=8
2017-08-25 06:23:21,037 INFO: android_total=64, ios_total=36, android_error=29, ios_error=12
2017-08-25 06:23:21,379 INFO: android_total=51, ios_total=15, android_error=23, ios_error=5
2017-08-25 06:23:21,601 INFO: android_total=35, ios_total=7, android_error=10, ios_error=1
2017-08-25 06:38:09,155 INFO: android_total=63, ios_total=37, android_error=29, ios_error=9
2017-08-25 06:38:09,582 INFO: android_total=81, ios_total=19, android_error=38, ios_error=4
2017-08-25 06:38:10,048 INFO: android_total=76, ios_total=24, android_error=36, ios_error=9
2017-08-25 06:38:10,476 INFO: android_total=77, ios_total=23, android_error=38, ios_error=9
2017-08-25 06:38:10,944 INFO: android_total=80, ios_total=20, android_error=36, ios_error=3
2017-08-25 06:38:11,488 INFO: android_total=79, ios_total=21, android_error=42, ios_error=4
2017-08-25 06:38:11,927 INFO: android_total=93, ios_total=7, android_error=27, ios_error=3
2017-08-25 06:38:12,365 INFO: android_total=85, ios_total=15, android_error=40, ios_error=4
2017-08-25 06:38:12,812 INFO: android_total=80, ios_total=20, android_error=43, ios_error=2
2017-08-25 06:38:13,228 INFO: android_total=41, ios_total=17, android_error=25, ios_error=4
2017-08-25 06:38:13,475 INFO: android_total=39, ios_total=3, android_error=15, ios_error=1
2017-08-25 06:38:14,561 INFO: android_total=81, ios_total=19, android_error=35, ios_error=8
2017-08-25 06:38:14,826 INFO: android_total=31, ios_total=6, android_error=14, ios_error=2
2017-08-25 06:38:15,021 INFO: android_total=23, ios_total=0, android_error=5, ios_error=0
2017-08-25 07:03:57,245 INFO: android_total=77, ios_total=23, android_error=32, ios_error=6
2017-08-25 07:03:57,754 INFO: android_total=83, ios_total=17, android_error=32, ios_error=7
2017-08-25 07:03:58,242 INFO: android_total=67, ios_total=15, android_error=25, ios_error=5
2017-08-25 07:03:58,538 INFO: android_total=65, ios_total=12, android_error=27, ios_error=3
2017-08-25 07:26:53,680 INFO: android_total=76, ios_total=24, android_error=23, ios_error=5
2017-08-25 07:26:54,096 INFO: android_total=66, ios_total=17, android_error=23, ios_error=7
2017-08-25 07:26:54,346 INFO: android_total=38, ios_total=9, android_error=12, ios_error=1
2017-08-25 07:32:46,427 INFO: android_total=62, ios_total=38, android_error=30, ios_error=9
2017-08-25 07:32:46,901 INFO: android_total=82, ios_total=18, android_error=36, ios_error=4
2017-08-25 07:32:47,387 INFO: android_total=72, ios_total=28, android_error=35, ios_error=8
2017-08-25 07:32:47,804 INFO: android_total=91, ios_total=9, android_error=26, ios_error=2
2017-08-25 07:32:48,248 INFO: android_total=76, ios_total=24, android_error=37, ios_error=9
2017-08-25 07:32:48,706 INFO: android_total=77, ios_total=23, android_error=37, ios_error=4
